time,voltage
0.8225,0.204
0.823,0.207
0.8235,0.21
0.824,0.212
0.8245,0.215
0.825,0.218
0.8255,0.221
0.826,0.224
0.8265,0.227
0.827,0.23
0.8275,0.232
0.828,0.235
0.8285,0.238
0.829,0.241
0.8295,0.244
0.83,0.247
0.8305,0.25
0.831,0.253
0.8315,0.257
0.832,0.26
0.8325,0.263
0.833,0.266
0.8335,0.269
0.834,0.272
0.8345,0.275
0.835,0.279
0.8355,0.282
0.836,0.285
0.8365,0.288
0.837,0.291
0.8375,0.295
0.838,0.298
0.8385,0.301
0.839,0.305
0.8395,0.308
0.84,0.311
0.8405,0.315
0.841,0.318
0.8415,0.322
0.842,0.325
0.8425,0.328
0.843,0.332
0.8435,0.335
0.844,0.339
0.8445,0.342
0.845,0.346
0.8455,0.349
0.846,0.353
0.8465,0.357
0.847,0.36
0.8475,0.364
0.848,0.367
0.8485,0.371
0.849,0.375
0.8495,0.378
0.85,0.382
0.8505,0.386
0.851,0.389
0.8515,0.393
0.852,0.397
0.8525,0.401
0.853,0.404
0.8535,0.408
0.854,0.412
0.8545,0.416
0.855,0.42
0.8555,0.424
0.856,0.427
0.8565,0.431
0.857,0.435
0.8575,0.439
0.858,0.443
0.8585,0.447
0.859,0.451
0.8595,0.455
0.86,0.459
0.8605,0.463
0.861,0.467
0.8615,0.471
0.862,0.475
0.8625,0.479
0.863,0.483
0.8635,0.487
0.864,0.491
0.8645,0.496
0.865,0.5
0.8655,0.504
0.866,0.508
0.8665,0.512
0.867,0.517
0.8675,0.521
0.868,0.525
0.8685,0.529
0.869,0.533
0.8695,0.538
0.87,0.542
0.8705,0.546
0.871,0.551
0.8715,0.555
0.872,0.559
0.8725,0.564
0.873,0.568
0.8735,0.573
0.874,0.577
0.8745,0.581
0.875,0.586
0.8755,0.59
0.876,0.595
0.8765,0.599
0.877,0.604
0.8775,0.608
0.878,0.613
0.8785,0.617
0.879,0.622
0.8795,0.626
0.88,0.631
0.8805,0.635
0.881,0.64
0.8815,0.645
0.882,0.649
0.8825,0.654
0.883,0.659
0.8835,0.663
0.884,0.668
0.8845,0.673
0.885,0.677
0.8855,0.682
0.886,0.687
0.8865,0.692
0.887,0.696
0.8875,0.701
0.888,0.706
0.8885,0.711
0.889,0.715
0.8895,0.72
0.89,0.725
0.8905,0.73
0.891,0.735
0.8915,0.74
0.892,0.745
0.8925,0.75
0.893,0.754
0.8935,0.759
0.894,0.764
0.8945,0.769
0.895,0.774
0.8955,0.779
0.896,0.784
0.8965,0.789
0.897,0.794
0.8975,0.799
0.898,0.804
0.8985,0.809
0.899,0.814
0.8995,0.819
0.9,0.824
0.9005,0.83
0.901,0.835
0.9015,0.84
0.902,0.845
0.9025,0.85
0.903,0.855
0.9035,0.86
0.904,0.865
0.9045,0.871
0.905,0.876
0.9055,0.881
0.906,0.886
0.9065,0.891
0.907,0.897
0.9075,0.902
0.908,0.907
0.9085,0.912
0.909,0.918
0.9095,0.923
0.91,0.928
0.9105,0.934
0.911,0.939
0.9115,0.944
0.912,0.95
0.9125,0.955
0.913,0.96
0.9135,0.966
0.914,0.971
0.9145,0.977
0.915,0.982
0.9155,0.987
0.916,0.993
0.9165,0.998
0.917,1.004
0.9175,1.009
0.918,1.015
0.9185,1.02
0.919,1.025
0.9195,1.031
0.92,1.036
0.9205,1.042
0.921,1.048
0.9215,1.053
0.922,1.059
0.9225,1.064
0.923,1.07
0.9235,1.075
0.924,1.081
0.9245,1.086
0.925,1.092
0.9255,1.098
0.926,1.103
0.9265,1.109
0.927,1.114
0.9275,1.12
0.928,1.126
0.9285,1.131
0.929,1.137
0.9295,1.143
0.93,1.148
0.9305,1.154
0.931,1.16
0.9315,1.166
0.932,1.171
0.9325,1.177
0.933,1.183
0.9335,1.188
0.934,1.194
0.9345,1.2
0.935,1.206
0.9355,1.211
0.936,1.217
0.9365,1.223
0.937,1.229
0.9375,1.235
0.938,1.24
0.9385,1.246
0.939,1.252
0.9395,1.258
0.94,1.264
0.9405,1.27
0.941,1.275
0.9415,1.281
0.942,1.287
0.9425,1.293
0.943,1.299
0.9435,1.305
0.944,1.311
0.9445,1.317
0.945,1.323
0.9455,1.328
0.946,1.334
0.9465,1.34
0.947,1.346
0.9475,1.352
0.948,1.358
0.9485,1.364
0.949,1.37
0.9495,1.376
0.95,1.382
0.9505,1.388
0.951,1.394
0.9515,1.4
0.952,1.406
0.9525,1.412
0.953,1.418
0.9535,1.424
0.954,1.43
0.9545,1.436
0.955,1.442
0.9555,1.448
0.956,1.454
0.9565,1.46
0.957,1.466
0.9575,1.472
0.958,1.478
0.9585,1.484
0.959,1.49
0.9595,1.497
0.96,1.503
0.9605,1.509
0.961,1.515
0.9615,1.521
0.962,1.527
0.9625,1.533
0.963,1.539
0.9635,1.545
0.964,1.551
0.9645,1.558
0.965,1.564
0.9655,1.57
0.966,1.576
0.9665,1.582
0.967,1.588
0.9675,1.594
0.968,1.601
0.9685,1.607
0.969,1.613
0.9695,1.619
0.97,1.625
0.9705,1.631
0.971,1.638
0.9715,1.644
0.972,1.65
0.9725,1.656
0.973,1.662
0.9735,1.669
0.974,1.675
0.9745,1.681
0.975,1.687
0.9755,1.693
0.976,1.7
0.9765,1.706
0.977,1.712
0.9775,1.718
0.978,1.724
0.9785,1.731
0.979,1.737
0.9795,1.743
0.98,1.749
0.9805,1.756
0.981,1.762
0.9815,1.768
0.982,1.774
0.9825,1.781
0.983,1.787
0.9835,1.793
0.984,1.799
0.9845,1.806
0.985,1.812
0.9855,1.818
0.986,1.824
0.9865,1.831
0.987,1.837
0.9875,1.843
0.988,1.849
0.9885,1.856
0.989,1.862
0.9895,1.868
0.99,1.874
0.9905,1.881
0.991,1.887
0.9915,1.893
0.992,1.9
0.9925,1.906
0.993,1.912
0.9935,1.918
0.994,1.925
0.9945,1.931
0.995,1.937
0.9955,1.943
0.996,1.95
0.9965,1.956
0.997,1.962
0.9975,1.969
0.998,1.975
0.9985,1.981
0.999,1.987
0.9995,1.994
1.0,2.0
1.0005,2.006
1.001,2.013
1.0015,2.019
1.002,2.025
1.0025,2.031
1.003,2.038
1.0035,2.044
1.004,2.05
1.0045,2.057
1.005,2.063
1.0055,2.069
1.006,2.075
1.0065,2.082
1.007,2.088
1.0075,2.094
1.008,2.1
1.0085,2.107
1.009,2.113
1.0095,2.119
1.01,2.126
1.0105,2.132
1.011,2.138
1.0115,2.144
1.012,2.151
1.0125,2.157
1.013,2.163
1.0135,2.169
1.014,2.176
1.0145,2.182
1.015,2.188
1.0155,2.194
1.016,2.201
1.0165,2.207
1.017,2.213
1.0175,2.219
1.018,2.226
1.0185,2.232
1.019,2.238
1.0195,2.244
1.02,2.251
1.0205,2.257
1.021,2.263
1.0215,2.269
1.022,2.276
1.0225,2.282
1.023,2.288
1.0235,2.294
1.024,2.3
1.0245,2.307
1.025,2.313
1.0255,2.319
1.026,2.325
1.0265,2.331
1.027,2.338
1.0275,2.344
1.028,2.35
1.0285,2.356
1.029,2.362
1.0295,2.369
1.03,2.375
1.0305,2.381
1.031,2.387
1.0315,2.393
1.032,2.399
1.0325,2.406
1.033,2.412
1.0335,2.418
1.034,2.424
1.0345,2.43
1.035,2.436
1.0355,2.442
1.036,2.449
1.0365,2.455
1.037,2.461
1.0375,2.467
1.038,2.473
1.0385,2.479
1.039,2.485
1.0395,2.491
1.04,2.497
1.0405,2.503
1.041,2.51
1.0415,2.516
1.042,2.522
1.0425,2.528
1.043,2.534
1.0435,2.54
1.044,2.546
1.0445,2.552
1.045,2.558
1.0455,2.564
1.046,2.57
1.0465,2.576
1.047,2.582
1.0475,2.588
1.048,2.594
1.0485,2.6
1.049,2.606
1.0495,2.612
1.05,2.618
1.0505,2.624
1.051,2.63
1.0515,2.636
1.052,2.642
1.0525,2.648
1.053,2.654
1.0535,2.66
1.054,2.666
1.0545,2.672
1.055,2.677
1.0555,2.683
1.056,2.689
1.0565,2.695
1.057,2.701
1.0575,2.707
1.058,2.713
1.0585,2.719
1.059,2.725
1.0595,2.73
1.06,2.736
1.0605,2.742
1.061,2.748
1.0615,2.754
1.062,2.76
1.0625,2.765
1.063,2.771
1.0635,2.777
1.064,2.783
1.0645,2.789
1.065,2.794
1.0655,2.8
1.066,2.806
1.0665,2.812
1.067,2.817
1.0675,2.823
1.068,2.829
1.0685,2.834
1.069,2.84
1.0695,2.846
1.07,2.852
1.0705,2.857
1.071,2.863
1.0715,2.869
1.072,2.874
1.0725,2.88
1.073,2.886
1.0735,2.891
1.074,2.897
1.0745,2.902
1.075,2.908
1.0755,2.914
1.076,2.919
1.0765,2.925
1.077,2.93
1.0775,2.936
1.078,2.941
1.0785,2.947
1.079,2.952
1.0795,2.958
1.08,2.964
1.0805,2.969
1.081,2.975
1.0815,2.98
1.082,2.985
1.0825,2.991
1.083,2.996
1.0835,3.002
1.084,3.007
1.0845,3.013
1.085,3.018
1.0855,3.023
1.086,3.029
1.0865,3.034
1.087,3.04
1.0875,3.045
1.088,3.05
1.0885,3.056
1.089,3.061
1.0895,3.066
1.09,3.072
1.0905,3.077
1.091,3.082
1.0915,3.088
1.092,3.093
1.0925,3.098
1.093,3.103
1.0935,3.109
1.094,3.114
1.0945,3.119
1.095,3.124
1.0955,3.129
1.096,3.135
1.0965,3.14
1.097,3.145
1.0975,3.15
1.098,3.155
1.0985,3.16
1.099,3.165
1.0995,3.17
1.1,3.176
1.1005,3.181
1.101,3.186
1.1015,3.191
1.102,3.196
1.1025,3.201
1.103,3.206
1.1035,3.211
1.104,3.216
1.1045,3.221
1.105,3.226
1.1055,3.231
1.106,3.236
1.1065,3.241
1.107,3.246
1.1075,3.25
1.108,3.255
1.1085,3.26
1.109,3.265
1.1095,3.27
1.11,3.275
1.1105,3.28
1.111,3.285
1.1115,3.289
1.112,3.294
1.1125,3.299
1.113,3.304
1.1135,3.308
1.114,3.313
1.1145,3.318
1.115,3.323
1.1155,3.327
1.116,3.332
1.1165,3.337
1.117,3.341
1.1175,3.346
1.118,3.351
1.1185,3.355
1.119,3.36
1.1195,3.365
1.12,3.369
1.1205,3.374
1.121,3.378
1.1215,3.383
1.122,3.387
1.1225,3.392
1.123,3.396
1.1235,3.401
1.124,3.405
1.1245,3.41
1.125,3.414
1.1255,3.419
1.126,3.423
1.1265,3.427
1.127,3.432
1.1275,3.436
1.128,3.441
1.1285,3.445
1.129,3.449
1.1295,3.454
1.13,3.458
1.1305,3.462
1.131,3.467
1.1315,3.471
1.132,3.475
1.1325,3.479
1.133,3.483
1.1335,3.488
1.134,3.492
1.1345,3.496
1.135,3.5
1.1355,3.504
1.136,3.509
1.1365,3.513
1.137,3.517
1.1375,3.521
1.138,3.525
1.1385,3.529
1.139,3.533
1.1395,3.537
1.14,3.541
1.1405,3.545
1.141,3.549
1.1415,3.553
1.142,3.557
1.1425,3.561
1.143,3.565
1.1435,3.569
1.144,3.573
1.1445,3.576
1.145,3.58
1.1455,3.584
1.146,3.588
1.1465,3.592
1.147,3.596
1.1475,3.599
1.148,3.603
1.1485,3.607
1.149,3.611
1.1495,3.614
1.15,3.618
1.1505,3.622
1.151,3.625
1.1515,3.629
1.152,3.633
1.1525,3.636
1.153,3.64
1.1535,3.643
1.154,3.647
1.1545,3.651
1.155,3.654
1.1555,3.658
1.156,3.661
1.1565,3.665
1.157,3.668
1.1575,3.672
1.158,3.675
1.1585,3.678
1.159,3.682
1.1595,3.685
1.16,3.689
1.1605,3.692
1.161,3.695
1.1615,3.699
1.162,3.702
1.1625,3.705
1.163,3.709
1.1635,3.712
1.164,3.715
1.1645,3.718
1.165,3.721
1.1655,3.725
1.166,3.728
1.1665,3.731
1.167,3.734
1.1675,3.737
1.168,3.74
1.1685,3.743
1.169,3.747
1.1695,3.75
1.17,3.753
1.1705,3.756
1.171,3.759
1.1715,3.762
1.172,3.765
1.1725,3.768
1.173,3.77
1.1735,3.773
1.174,3.776
1.1745,3.779
1.175,3.782
1.1755,3.785
1.176,3.788
1.1765,3.79
1.177,3.793
1.1775,3.796
1.178,3.799
1.1785,3.802
1.179,3.804
1.1795,3.807
1.18,3.81
1.1805,3.812
1.181,3.815
1.1815,3.818
1.182,3.82
1.1825,3.823
1.183,3.825
1.1835,3.828
1.184,3.83
1.1845,3.833
1.185,3.836
1.1855,3.838
1.186,3.84
1.1865,3.843
1.187,3.845
1.1875,3.848
1.188,3.85
1.1885,3.853
1.189,3.855
1.1895,3.857
1.19,3.86
1.1905,3.862
1.191,3.864
1.1915,3.866
1.192,3.869
1.1925,3.871
1.193,3.873
1.1935,3.875
1.194,3.877
1.1945,3.88
1.195,3.882
1.1955,3.884
1.196,3.886
1.1965,3.888
1.197,3.89
1.1975,3.892
1.198,3.894
1.1985,3.896
1.199,3.898
1.1995,3.9
1.2,3.902
1.2005,3.904
1.201,3.906
1.2015,3.908
1.202,3.91
1.2025,3.912
1.203,3.913
1.2035,3.915
1.204,3.917
1.2045,3.919
1.205,3.921
1.2055,3.922
1.206,3.924
1.2065,3.926
1.207,3.927
1.2075,3.929
1.208,3.931
1.2085,3.932
1.209,3.934
1.2095,3.936
1.21,3.937
1.2105,3.939
1.211,3.94
1.2115,3.942
1.212,3.943
1.2125,3.945
1.213,3.946
1.2135,3.948
1.214,3.949
1.2145,3.95
1.215,3.952
1.2155,3.953
1.216,3.955
1.2165,3.956
1.217,3.957
1.2175,3.958
1.218,3.96
1.2185,3.961
1.219,3.962
1.2195,3.963
1.22,3.965
1.2205,3.966
1.221,3.967
1.2215,3.968
1.222,3.969
1.2225,3.97
1.223,3.971
1.2235,3.972
1.224,3.973
1.2245,3.974
1.225,3.975
1.2255,3.976
1.226,3.977
1.2265,3.978
1.227,3.979
1.2275,3.98
1.228,3.981
1.2285,3.982
1.229,3.983
1.2295,3.983
1.23,3.984
1.2305,3.985
1.231,3.986
1.2315,3.987
1.232,3.987
1.2325,3.988
1.233,3.989
1.2335,3.989
1.234,3.99
1.2345,3.991
1.235,3.991
1.2355,3.992
1.236,3.992
1.2365,3.993
1.237,3.993
1.2375,3.994
1.238,3.994
1.2385,3.995
1.239,3.995
1.2395,3.996
1.24,3.996
1.2405,3.996
1.241,3.997
1.2415,3.997
1.242,3.997
1.2425,3.998
1.243,3.998
1.2435,3.998
1.244,3.999
1.2445,3.999
1.245,3.999
1.2455,3.999
1.246,3.999
1.2465,4.0
1.247,4.0
1.2475,4.0
1.248,4.0
1.2485,4.0
1.249,4.0
1.2495,4.0
1.25,4.0
1.2505,4.0
1.251,4.0
1.2515,4.0
1.252,4.0
1.2525,4.0
1.253,4.0
1.2535,4.0
1.254,3.999
1.2545,3.999
1.255,3.999
1.2555,3.999
1.256,3.999
1.2565,3.998
1.257,3.998
1.2575,3.998
1.258,3.997
1.2585,3.997
1.259,3.997
1.2595,3.996
1.26,3.996
1.2605,3.996
1.261,3.995
1.2615,3.995
1.262,3.994
1.2625,3.994
1.263,3.993
1.2635,3.993
1.264,3.992
1.2645,3.992
1.265,3.991
1.2655,3.991
1.266,3.99
1.2665,3.989
1.267,3.989
1.2675,3.988
1.268,3.987
1.2685,3.987
1.269,3.986
1.2695,3.985
1.27,3.984
1.2705,3.983
1.271,3.983
1.2715,3.982
1.272,3.981
1.2725,3.98
1.273,3.979
1.2735,3.978
1.274,3.977
1.2745,3.976
1.275,3.975
1.2755,3.974
1.276,3.973
1.2765,3.972
1.277,3.971
1.2775,3.97
1.278,3.969
1.2785,3.968
1.279,3.967
1.2795,3.966
1.28,3.965
1.2805,3.963
1.281,3.962
1.2815,3.961
1.282,3.96
1.2825,3.958
1.283,3.957
1.2835,3.956
1.284,3.955
1.2845,3.953
1.285,3.952
1.2855,3.95
1.286,3.949
1.2865,3.948
1.287,3.946
1.2875,3.945
1.288,3.943
1.2885,3.942
1.289,3.94
1.2895,3.939
1.29,3.937
1.2905,3.936
1.291,3.934
1.2915,3.932
1.292,3.931
1.2925,3.929
1.293,3.927
1.2935,3.926
1.294,3.924
1.2945,3.922
1.295,3.921
1.2955,3.919
1.296,3.917
1.2965,3.915
1.297,3.913
1.2975,3.912
1.298,3.91
1.2985,3.908
1.299,3.906
1.2995,3.904
1.3,3.902
1.3005,3.9
1.301,3.898
1.3015,3.896
1.302,3.894
1.3025,3.892
1.303,3.89
1.3035,3.888
1.304,3.886
1.3045,3.884
1.305,3.882
1.3055,3.88
1.306,3.877
1.3065,3.875
1.307,3.873
1.3075,3.871
1.308,3.869
1.3085,3.866
1.309,3.864
1.3095,3.862
1.31,3.86
1.3105,3.857
1.311,3.855
1.3115,3.853
1.312,3.85
1.3125,3.848
1.313,3.845
1.3135,3.843
1.314,3.84
1.3145,3.838
1.315,3.836
1.3155,3.833
1.316,3.83
1.3165,3.828
1.317,3.825
1.3175,3.823
1.318,3.82
1.3185,3.818
1.319,3.815
1.3195,3.812
1.32,3.81
1.3205,3.807
1.321,3.804
1.3215,3.802
1.322,3.799
1.3225,3.796
1.323,3.793
1.3235,3.79
1.324,3.788
1.3245,3.785
1.325,3.782
1.3255,3.779
1.326,3.776
1.3265,3.773
1.327,3.77
1.3275,3.768
1.328,3.765
1.3285,3.762
1.329,3.759
1.3295,3.756
1.33,3.753
1.3305,3.75
1.331,3.747
1.3315,3.743
1.332,3.74
1.3325,3.737
1.333,3.734
1.3335,3.731
1.334,3.728
1.3345,3.725
1.335,3.721
1.3355,3.718
1.336,3.715
1.3365,3.712
1.337,3.709
1.3375,3.705
1.338,3.702
1.3385,3.699
1.339,3.695
1.3395,3.692
1.34,3.689
1.3405,3.685
1.341,3.682
1.3415,3.678
1.342,3.675
1.3425,3.672
1.343,3.668
1.3435,3.665
1.344,3.661
1.3445,3.658
1.345,3.654
1.3455,3.651
1.346,3.647
1.3465,3.643
1.347,3.64
1.3475,3.636
1.348,3.633
1.3485,3.629
1.349,3.625
1.3495,3.622
1.35,3.618
1.3505,3.614
1.351,3.611
1.3515,3.607
1.352,3.603
1.3525,3.599
1.353,3.596
1.3535,3.592
1.354,3.588
1.3545,3.584
1.355,3.58
1.3555,3.576
1.356,3.573
1.3565,3.569
1.357,3.565
1.3575,3.561
1.358,3.557
1.3585,3.553
1.359,3.549
1.3595,3.545
1.36,3.541
1.3605,3.537
1.361,3.533
1.3615,3.529
1.362,3.525
1.3625,3.521
1.363,3.517
1.3635,3.513
1.364,3.509
1.3645,3.504
1.365,3.5
1.3655,3.496
1.366,3.492
1.3665,3.488
1.367,3.483
1.3675,3.479
1.368,3.475
1.3685,3.471
1.369,3.467
1.3695,3.462
1.37,3.458
1.3705,3.454
1.371,3.449
1.3715,3.445
1.372,3.441
1.3725,3.436
1.373,3.432
1.3735,3.427
1.374,3.423
1.3745,3.419
1.375,3.414
1.3755,3.41
1.376,3.405
1.3765,3.401
1.377,3.396
1.3775,3.392
1.378,3.387
1.3785,3.383
1.379,3.378
1.3795,3.374
1.38,3.369
1.3805,3.365
1.381,3.36
1.3815,3.355
1.382,3.351
1.3825,3.346
1.383,3.341
1.3835,3.337
1.384,3.332
1.3845,3.327
1.385,3.323
1.3855,3.318
1.386,3.313
1.3865,3.308
1.387,3.304
1.3875,3.299
1.388,3.294
1.3885,3.289
1.389,3.285
1.3895,3.28
1.39,3.275
1.3905,3.27
1.391,3.265
1.3915,3.26
1.392,3.255
1.3925,3.25
1.393,3.246
1.3935,3.241
1.394,3.236
1.3945,3.231
1.395,3.226
1.3955,3.221
1.396,3.216
1.3965,3.211
1.397,3.206
1.3975,3.201
1.398,3.196
1.3985,3.191
1.399,3.186
1.3995,3.181
1.4,3.176
1.4005,3.17
1.401,3.165
1.4015,3.16
1.402,3.155
1.4025,3.15
1.403,3.145
1.4035,3.14
1.404,3.135
1.4045,3.129
1.405,3.124
1.4055,3.119
1.406,3.114
1.4065,3.109
1.407,3.103
1.4075,3.098
1.408,3.093
1.4085,3.088
1.409,3.082
1.4095,3.077
1.41,3.072
1.4105,3.066
1.411,3.061
1.4115,3.056
1.412,3.05
1.4125,3.045
1.413,3.04
1.4135,3.034
1.414,3.029
1.4145,3.023
1.415,3.018
1.4155,3.013
1.416,3.007
1.4165,3.002
1.417,2.996
1.4175,2.991
1.418,2.985
1.4185,2.98
1.419,2.975
1.4195,2.969
1.42,2.964
1.4205,2.958
1.421,2.952
1.4215,2.947
1.422,2.941
1.4225,2.936
1.423,2.93
1.4235,2.925
1.424,2.919
1.4245,2.914
1.425,2.908
1.4255,2.902
1.426,2.897
1.4265,2.891
1.427,2.886
1.4275,2.88
1.428,2.874
1.4285,2.869
1.429,2.863
1.4295,2.857
1.43,2.852
1.4305,2.846
1.431,2.84
1.4315,2.834
1.432,2.829
1.4325,2.823
1.433,2.817
1.4335,2.812
1.434,2.806
1.4345,2.8
1.435,2.794
1.4355,2.789
1.436,2.783
1.4365,2.777
1.437,2.771
1.4375,2.765
1.438,2.76
1.4385,2.754
1.439,2.748
1.4395,2.742
1.44,2.736
1.4405,2.73
1.441,2.725
1.4415,2.719
1.442,2.713
1.4425,2.707
1.443,2.701
1.4435,2.695
1.444,2.689
1.4445,2.683
1.445,2.677
1.4455,2.672
1.446,2.666
1.4465,2.66
1.447,2.654
1.4475,2.648
1.448,2.642
1.4485,2.636
1.449,2.63
1.4495,2.624
1.45,2.618
1.4505,2.612
1.451,2.606
1.4515,2.6
1.452,2.594
1.4525,2.588
1.453,2.582
1.4535,2.576
1.454,2.57
1.4545,2.564
1.455,2.558
1.4555,2.552
1.456,2.546
1.4565,2.54
1.457,2.534
1.4575,2.528
1.458,2.522
1.4585,2.516
1.459,2.51
1.4595,2.503
1.46,2.497
1.4605,2.491
1.461,2.485
1.4615,2.479
1.462,2.473
1.4625,2.467
1.463,2.461
1.4635,2.455
1.464,2.449
1.4645,2.442
1.465,2.436
1.4655,2.43
1.466,2.424
1.4665,2.418
1.467,2.412
1.4675,2.406
1.468,2.399
1.4685,2.393
1.469,2.387
1.4695,2.381
1.47,2.375
1.4705,2.369
1.471,2.362
1.4715,2.356
1.472,2.35
1.4725,2.344
1.473,2.338
1.4735,2.331
1.474,2.325
1.4745,2.319
1.475,2.313
1.4755,2.307
1.476,2.3
1.4765,2.294
1.477,2.288
1.4775,2.282
1.478,2.276
1.4785,2.269
1.479,2.263
1.4795,2.257
1.48,2.251
1.4805,2.244
1.481,2.238
1.4815,2.232
1.482,2.226
1.4825,2.219
1.483,2.213
1.4835,2.207
1.484,2.201
1.4845,2.194
1.485,2.188
1.4855,2.182
1.486,2.176
1.4865,2.169
1.487,2.163
1.4875,2.157
1.488,2.151
1.4885,2.144
1.489,2.138
1.4895,2.132
1.49,2.126
1.4905,2.119
1.491,2.113
1.4915,2.107
1.492,2.1
1.4925,2.094
1.493,2.088
1.4935,2.082
1.494,2.075
1.4945,2.069
1.495,2.063
1.4955,2.057
1.496,2.05
1.4965,2.044
1.497,2.038
1.4975,2.031
1.498,2.025
1.4985,2.019
1.499,2.013
1.4995,2.006
1.5,2.0
1.5005,1.994
1.501,1.987
1.5015,1.981
1.502,1.975
1.5025,1.969
1.503,1.962
1.5035,1.956
1.504,1.95
1.5045,1.943
1.505,1.937
1.5055,1.931
1.506,1.925
1.5065,1.918
1.507,1.912
1.5075,1.906
1.508,1.9
1.5085,1.893
1.509,1.887
1.5095,1.881
1.51,1.874
1.5105,1.868
1.511,1.862
1.5115,1.856
1.512,1.849
1.5125,1.843
1.513,1.837
1.5135,1.831
1.514,1.824
1.5145,1.818
1.515,1.812
1.5155,1.806
1.516,1.799
1.5165,1.793
1.517,1.787
1.5175,1.781
1.518,1.774
1.5185,1.768
1.519,1.762
1.5195,1.756
1.52,1.749
1.5205,1.743
1.521,1.737
1.5215,1.731
1.522,1.724
1.5225,1.718
1.523,1.712
1.5235,1.706
1.524,1.7
1.5245,1.693
1.525,1.687
1.5255,1.681
1.526,1.675
1.5265,1.669
1.527,1.662
1.5275,1.656
1.528,1.65
1.5285,1.644
1.529,1.638
1.5295,1.631
1.53,1.625
1.5305,1.619
1.531,1.613
1.5315,1.607
1.532,1.601
1.5325,1.594
1.533,1.588
1.5335,1.582
1.534,1.576
1.5345,1.57
1.535,1.564
1.5355,1.558
1.536,1.551
1.5365,1.545
1.537,1.539
1.5375,1.533
1.538,1.527
1.5385,1.521
1.539,1.515
1.5395,1.509
1.54,1.503
1.5405,1.497
1.541,1.49
1.5415,1.484
1.542,1.478
1.5425,1.472
1.543,1.466
1.5435,1.46
1.544,1.454
1.5445,1.448
1.545,1.442
1.5455,1.436
1.546,1.43
1.5465,1.424
1.547,1.418
1.5475,1.412
1.548,1.406
1.5485,1.4
1.549,1.394
1.5495,1.388
1.55,1.382
1.5505,1.376
1.551,1.37
1.5515,1.364
1.552,1.358
1.5525,1.352
1.553,1.346
1.5535,1.34
1.554,1.334
1.5545,1.328
1.555,1.323
1.5555,1.317
1.556,1.311
1.5565,1.305
1.557,1.299
1.5575,1.293
1.558,1.287
1.5585,1.281
1.559,1.275
1.5595,1.27
1.56,1.264
1.5605,1.258
1.561,1.252
1.5615,1.246
1.562,1.24
1.5625,1.235
1.563,1.229
1.5635,1.223
1.564,1.217
1.5645,1.211
1.565,1.206
1.5655,1.2
1.566,1.194
1.5665,1.188
1.567,1.183
1.5675,1.177
1.568,1.171
1.5685,1.166
1.569,1.16
1.5695,1.154
1.57,1.148
1.5705,1.143
1.571,1.137
1.5715,1.131
1.572,1.126
1.5725,1.12
1.573,1.114
1.5735,1.109
1.574,1.103
1.5745,1.098
1.575,1.092
1.5755,1.086
1.576,1.081
1.5765,1.075
1.577,1.07
1.5775,1.064
1.578,1.059
1.5785,1.053
1.579,1.048
1.5795,1.042
1.58,1.036
1.5805,1.031
1.581,1.025
1.5815,1.02
1.582,1.015
1.5825,1.009
1.583,1.004
1.5835,0.998
1.584,0.993
1.5845,0.987
1.585,0.982
1.5855,0.977
1.586,0.971
1.5865,0.966
1.587,0.96
1.5875,0.955
1.588,0.95
1.5885,0.944
1.589,0.939
1.5895,0.934
1.59,0.928
1.5905,0.923
1.591,0.918
1.5915,0.912
1.592,0.907
1.5925,0.902
1.593,0.897
1.5935,0.891
1.594,0.886
1.5945,0.881
1.595,0.876
1.5955,0.871
1.596,0.865
1.5965,0.86
1.597,0.855
1.5975,0.85
1.598,0.845
1.5985,0.84
1.599,0.835
1.5995,0.83
1.6,0.824
1.6005,0.819
1.601,0.814
1.6015,0.809
1.602,0.804
1.6025,0.799
1.603,0.794
1.6035,0.789
1.604,0.784
1.6045,0.779
1.605,0.774
1.6055,0.769
1.606,0.764
1.6065,0.759
1.607,0.754
1.6075,0.75
1.608,0.745
1.6085,0.74
1.609,0.735
1.6095,0.73
1.61,0.725
1.6105,0.72
1.611,0.715
1.6115,0.711
1.612,0.706
1.6125,0.701
1.613,0.696
1.6135,0.692
1.614,0.687
1.6145,0.682
1.615,0.677
1.6155,0.673
1.616,0.668
1.6165,0.663
1.617,0.659
1.6175,0.654
1.618,0.649
1.6185,0.645
1.619,0.64
1.6195,0.635
1.62,0.631
1.6205,0.626
1.621,0.622
1.6215,0.617
1.622,0.613
1.6225,0.608
1.623,0.604
1.6235,0.599
1.624,0.595
1.6245,0.59
1.625,0.586
1.6255,0.581
1.626,0.577
1.6265,0.573
1.627,0.568
1.6275,0.564
1.628,0.559
1.6285,0.555
1.629,0.551
1.6295,0.546
1.63,0.542
1.6305,0.538
1.631,0.533
1.6315,0.529
1.632,0.525
1.6325,0.521
1.633,0.517
1.6335,0.512
1.634,0.508
1.6345,0.504
1.635,0.5
1.6355,0.496
1.636,0.491
1.6365,0.487
1.637,0.483
1.6375,0.479
1.638,0.475
1.6385,0.471
1.639,0.467
1.6395,0.463
1.64,0.459
1.6405,0.455
1.641,0.451
1.6415,0.447
1.642,0.443
1.6425,0.439
1.643,0.435
1.6435,0.431
1.644,0.427
1.6445,0.424
1.645,0.42
